Listings_id,Name,Price,Property_type,Maximum_allowed_guests,Rating_score,quartiere
657111132875989350,Stravagante Rifugio ad Appio San Giovanni,180.0,Entire home,4,4.83,APPIO S. GIOVANNI
3696641,Attico Speciale nel Quartiere Villa Pamphili,165.0,Entire home,3,4.99,VILLA PAMPHILI
951257671128084418,Il Cortile Segreto – Appartamento nel Quartiere Miani,159.0,Entire home,4,3.8,MIANI
33366044,Chic Studio nel Quartiere Torre Angela – Appena Ristrutturato,40.0,Entire home,2,4.9,TORRE ANGELA
53770012,Rifugio con Vista – sul Colle Celio,801.0,Private room,2,4.45,CELIO
1028793660475080093,Il Unico Attico di Roma,137.0,Entire home,4,5.0,PIGNETO
16118435,Dimora con Vista – agli Eroi,220.0,Entire home,6,4.67,EROI TRIONFALE
825446140532258196,Speciale Casa nel Quartiere Ferratella – vicino ai Trasporti,131.0,Entire home,6,4.56,FERRATELLA
26993192,Affascinante Dimora vicino al Castel Sant'Angelo,1000.0,Entire home,4,5.0,BOCCEA
49299554,Vintage Perla nel Campo Marzio – con Soffitti Affrescati,257.0,Entire home,4,4.65,CAMPO MARZIO
1131203903252589976,La Dolce Vita – Appartamento nel Quartiere Stagni Di Ostia,71.0,Entire home,4,4.17,STAGNI DI OSTIA
50766753,Villa Intimo nel Quartiere S. Maria Di Galeria,47.0,Entire home,6,4.91,S. MARIA DI GALERIA
871000531601127949,Villa con Vista – nel Quartiere Monti Di Pietralata,200.0,Entire home,6,4.63,MONTI DI PIETRALATA
824597426003501176,Angolo a Trastevere – Luminoso e Centrale,190.0,Entire home,4,4.47,TRASTEVERE
10150052,Arioso Loft vicino al Pincio,55.0,Entire home,4,5.0,LA STORTA
11844763,Esclusivo Dimora vicino al Gianicolo,100.0,Entire home,5,4.21,APPIO S. GIOVANNI
24116479,Suite nel Quartiere S. Alessandro - Pratolungo – Esclusivo e Centrale,5900.0,Entire home,5,4.38,S. ALESSANDRO - PRATOLUNGO
21619053,Studio nel Quartiere Malagrotta – Prezioso e Centrale,60.0,Entire home,2,4.5,MALAGROTTA
50022379,Stravagante Loft nel Quartiere S. Eustachio – a 5 Min dalla Metro,90.0,Entire home,2,4.55,S. EUSTACHIO
1005123538916110726,Splendido Mansarda vicino al Campo de' Fiori,150.0,Entire home,4,4.5,PIANA DEL SOLE
32059451,Mansarda Accogliente nel Quartiere Aurelio,113.0,Entire home,4,4.88,AURELIO
52016892,Chic Monolocale nel Quartiere Nuovo Salario – nel Cuore del Centro,64.0,Entire home,2,5.0,NUOVO SALARIO
713043150443841971,Splendido Nido vicino al Quirinale,85.0,Entire home,2,4.85,CASTELLACCIO
720131241885070157,Sereno Suite vicino al Quirinale,75.0,Entire home,4,4.66,COLLE AURELIO
798716983881028304,Il Raffinato Studio di Roma,75.0,Entire home,2,5.0,APPIO S. GIOVANNI
967277619789003915,Casa nel Quartiere Case Rosse – Incantevole e Centrale,110.0,Entire home,3,5.0,CASE ROSSE
982073196122230590,Prezioso Studio vicino al Trevi,93.0,Entire home,2,5.0,MURATELLA
879747177377886905,Luminoso Angolo nel Quartiere S. Cleto,100.0,Entire home,4,5.0,S. CLETO
652749478603239000,Studio con Vista – nel Quartiere Cesano,91.0,Entire home,4,4.53,CESANO
32325351,Stanza Magico nel Quartiere Morena,100.0,Private room,2,4.73,MORENA
20552203,Raffinato Stanza al Tuscolano – vicino ai Trasporti,85.0,Hotel room,2,4.7,TUSCOLANO
714241485387836689,Nido Vintage nel Quartiere Balduina,178.0,Entire home,5,4.4,BALDUINA
